Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,77.1,78.5,76.3,,,,,,,,77.3
1E,76.5,75.5,77,,,,,,,,76.3
2H,,,,,,,,,,,
2E,,,,,,,,,,,
3H,77.5,76.3,74.8,,,,,,,,76.2
3E,81.4,74.1,78.9,,,,,,,,78.1
4H,,,,,,,,,,,
4E,,,,,,,,,,,
5H,73.9,71.6,73.5,,,,,,,,73
5E,70,72.5,73.7,,,,,,,,72.1
6H,,,,,,,,,,,
6E,,,,,,,,,,,
7H,77.2,71.8,73,,,,,,,,74
7E,79.5,75.5,76.3,,,,,,,,77.1
