Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,72,71.4,78.1,,,,,,,,73.8
1E,68.4,71.4,72.4,,,,,,,,70.7
2H,64,73.4,69.8,,,,,,,,69.1
2E,68.9,70.9,68.2,,,,,,,,69.3
3H,63.5,71.7,72.1,,,,,,,,69.1
3E,72.4,72.7,73,,,,,,,,72.7
4H,70.8,70.6,73.9,,,,,,,,71.8
4E,69,71.9,71.4,,,,,,,,70.8
5H,68.9,74.7,75.1,,,,,,,,72.9
5E,69.6,,,,,,,,,,69.6
6H,,,,,,,,,,,
6E,,,,,,,,,,,
7H,,,,,,,,,,,
7E,,,,,,,,,,,
8H,,,,,,,,,,,
8E,,,,,,,,,,,
