Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,70.1,71.8,70.3,,,,,,,,70.7
1A,69.4,70.4,70.8,,,,,,,,70.2
1B,61.5,70.5,70.9,,,,,,,,67.6
1E,64.`1,68.6,68.3,,,,,,,,67
2H,,,,,,,,,,,
2A,,,,,,,,,,,
2B,,,,,,,,,,,
2E,,,,,,,,,,,
3H,,,,,,,,,,,
3A,,,,,,,,,,,
3B,,,,,,,,,,,
3E,,,,,,,,,,,
4H,,,,,,,,,,,
4A,,,,,,,,,,,
4B,,,,,,,,,,,
4E,,,,,,,,,,,
5H,77.8,73.6,70.2,,,,,,,,73.9
5A,64.6,68.7,71.8,,,,,,,,68.4
5B,75.2,71.3,71.7,,,,,,,,72.7
5E,66.2,67.1,70,,,,,,,,67.8
