Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,72.5,72.6,72.1,,,,,,,,72.4
1E,71,69.5,70.8,,,,,,,,70.4
2H,71.2,73.8,71,,,,,,,,72
2E,73.6,78.7,78.3,,,,,,,,76.9
3H,75.4,75,75.3,,,,,,,,75.2
3E,72.1,75.7,75.9,,,,,,,,74.6
4H,73.7,74.9,73.3,,,,,,,,74
4E,74,79.5,70,,,,,,,,74.5
5H,72.9,72.9,73.9,,,,,,,,73.2
5E,75.3,76.6,76.8,,,,,,,,76.2
