Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,92.9,90,93,,,,,,,,92
1E,90.4,93.8,90,,,,,,,,91.4
2H,73,78,77.6,,,,,,,,76.2
2E,91,90.5,89,,,,,,,,90.2
3H,89,90.3,90,,,,,,,,89.8
3E,90.5,89,90.5,,,,,,,,90
2H1,90,89.7,90.2,,,,,,,,90
