Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,28,29.7,29.2,,,,,,,,29
1E,78.9,80.3,81.5,,,,,,,,80.2
2H,78.3,79.4,80.3,,,,,,,,79.3
2E,78.8,78.1,79.2,,,,,,,,78.7
3H,75.6,78.3,77.5,,,,,,,,77.1
3E,80.4,79.5,80.7,,,,,,,,80.2
4H,,,,,,,,,,,
4E,,,,,,,,,,,
3M1,72.1,71.8,75.1,,,,,,,,73
3B,79,79.7,77.3,,,,,,,,78.7
3M,77.2,79.6,79.5,,,,,,,,78.8
2M,79.4,78.5,78.8,,,,,,,,78.9
