Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,89.5,88.6,89,,,,,,,,89
1A,90.1,89.3,88.2,,,,,,,,89.2
1B,88.3,87.8,89.1,,,,,,,,88.4
1C,87.9,87.5,88,,,,,,,,87.8
1D,88.4,87.6,87.8,,,,,,,,87.9
1E,87.7,88.1,87.9,,,,,,,,87.9
