Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,86,83.7,86.3,,,,,,,,85.3
1E,90,89.7,90.2,,,,,,,,90
2H,87,83,82.8,,,,,,,,84.3
2E,83,84.8,86,,,,,,,,84.6
3H,85.7,81,84,,,,,,,,83.6
3E,90.2,89,89.9,,,,,,,,89.7
4H,83.8,86,85.8,,,,,,,,85.2
4E,82,85,83,,,,,,,,83.3
5H,83,84.8,86,,,,,,,,84.6
5E,87,85.7,85,,,,,,,,85.9
6H,87,85,85.7,,,,,,,,85.9
6E,82,83,85,,,,,,,,83.3
