Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,89.4,89.5,90.6,,,,,,,,89.8
1E,92.8,90,90.2,,,,,,,,91
2H,92.5,90,91.2,,,,,,,,91.2
2E,89.2,90.6,90.2,,,,,,,,90
1M,,,,,,,,,,,
2M,90.2,91,90.7,,,,,,,,90.6
1M,93.7,90,91.8,,,,,,,,91.8
