Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,83.7,82.9,82.7,,,,,,,,83.1
1E,88,93.2,92.6,,,,,,,,91.3
2H,78.1,78,82.4,,,,,,,,79.5
2E,86.1,87.2,88,,,,,,,,87.1
1H1,83.7,81,84.6,,,,,,,,83.1
2M,87,86.5,87.8,,,,,,,,87.1
1M,83,84.7,84,,,,,,,,83.9
2H1,85,82,85.7,,,,,,,,84.2
