Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,86,85,86.2,,,,,,,,85.7
1E,84,83.7,84.1,,,,,,,,83.9
2H,84,85,82.9,,,,,,,,84
2E,84,83.4,82.5,,,,,,,,83.3
87,87.8,88.2,,,,,,,,,88
1H1,87,88.2,87.1,,,,,,,,87.4
1E1,93,88.3,87,,,,,,,,89.4
2H1,88.6,87.2,88,,,,,,,,87.9
2E1,87.3,86.7,86.5,,,,,,,,86.8
