Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,94.7,90.2,91,,,,,,,,92
1E,90.2,91,90.9,,,,,,,,90.7
2H,90,90.8,91,,,,,,,,90.6
2E,93.9,93,90,,,,,,,,92.3
3H,77.4,70.7,72.9,,,,,,,,73.7
3E,89.7,90.7,89.2,,,,,,,,89.9
4H,90.2,90.8,89.7,,,,,,,,90.2
4E,89.2,91.3,90,,,,,,,,90.2
5H,90.8,90.2,89.7,,,,,,,,90.2
5E,91.3,90.7,91,,,,,,,,91
6H,90.6,90.7,90.9,,,,,,,,90.7
6E,91,90.6,90.6,,,,,,,,90.7
3H1,90,89.8,90.2,,,,,,,,90
