Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,88.4,87.7,88,,,,,,,,88
1E,87.8,87.3,87.6,,,,,,,,87.6
2H,88.3,87.8,87.6,,,,,,,,87.9
2E,87,87.2,87.4,,,,,,,,87.2
3H,87.1,87,87.2,,,,,,,,87.1
3E,87.8,87.3,87.5,,,,,,,,87.5
1M,87,87.6,87.4,,,,,,,,87.3
2M,88.5,88.1,87.9,,,,,,,,88.2
3M,87.8,87.2,87.5,,,,,,,,87.5
