Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,75,76.2,77,,,,,,,,76.1
1A,67,70,73.2,,,,,,,,70.1
1B,76.2,75.1,74.9,,,,,,,,75.4
1E,,,,,,,,,,,
2H,76.3,77.8,78.2,,,,,,,,77.4
2A,,,,,,,,,,,
2B,78,77.3,76,,,,,,,,77.1
2E,73,74,71,,,,,,,,72.7
3H,76,77,76.7,,,,,,,,76.6
3A,69.8,71,70.5,,,,,,,,70.4
3B,76.6,78,77.3,,,,,,,,77.3
3E,70,72,70.3,,,,,,,,70.8
