Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,68.7,69.1,68.5,,,,,,,,68.8
1E,67.6,69.2,65.8,,,,,,,,67.5
2H,72.1,70.2,72,,,,,,,,71.4
2E,71,72,69.1,,,,,,,,70.7
3H,65,67.2,69,,,,,,,,67.1
3E,67,65,69.1,,,,,,,,67
4H,70,69.5,70,,,,,,,,69.8
4E,71.2,69.7,72,,,,,,,,71
5H,69,67.1,71,,,,,,,,69
5E,71,68,70,,,,,,,,69.7
6H,66.3,67.1,68.8,,,,,,,,67.4
6E,61.2,61.8,63,,,,,,,,62
