Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,81,77.5,78.1,,,,,,,,78.9
1E,79.3,77.2,73,,,,,,,,76.5
2H,,,,,,,,,,,
2E,,,,,,,,,,,
3H,,,,,,,,,,,
3E,,,,,,,,,,,
4H,,,,,,,,,,,
4E,,,,,,,,,,,
5H,,,,,,,,,,,
5E,,,,,,,,,,,
6H,79.8,84.8,80,,,,,,,,81.5
6E,77.6,77,79.1,,,,,,,,77.9
