Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,84.2,85.1,88.1,,,,,,,,85.8
1E,88.8,87.4,88.2,,,,,,,,88.1
2H,48,48.5,53,,,,,,,,49.8
2E,78,77.2,76.5,,,,,,,,77.2
3H,70.6,74,78.6,,,,,,,,74.4
3E,84.8,86.8,85,,,,,,,,85.5
