Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,93.7,92.2,91,,,,,,,,92.3
1E,90,92.5,91,,,,,,,,91.2
2H,90,89,90.5,,,,,,,,89.8
2E,94.5,90,89,,,,,,,,91.2
3H,92.3,90.2,89.7,,,,,,,,90.7
3E,92,91.7,90,,,,,,,,91.2
