Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,69.9,70.3,71.5,,,,,,,,70.6
1E,70,71.5,72.6,,,,,,,,71.4
2H,68.8,67.9,71.6,,,,,,,,69.4
2E,71.1,72.4,74.1,,,,,,,,72.5
3H,69.9,72.3,74.8,,,,,,,,72.3
3E,71.1,73.4,75.5,,,,,,,,73.3
4H,73.2,75.8,76.7,,,,,,,,75.2
4E,68.8,69.3,71.5,,,,,,,,69.9
5H,74.2,75.8,77.1,,,,,,,,75.7
5E,73.3,75.6,76.7,,,,,,,,75.2
