Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,72,73.8,74,,,,,,,,73.3
1A,71,71.8,74.8,,,,,,,,72.5
1B,71,72.8,72,,,,,,,,71.9
1E,71,72.8,75,,,,,,,,72.9
2H,68,64.8,68,,,,,,,,66.9
2A,72,73.8,75,,,,,,,,73.6
