Position,1,2,3,4,5,6,7,8,9,10,AVG
1H,72,73.7,74,,,,,,,,73.2
1E,76,72.,87.6,,,,,,,,78.5
2H,,,,,,,,,,,
2E,,,,,,,,,,,
3H,,,,,,,,,,,
3E,,,,,,,,,,,
4H,,,,,,,,,,,
4E,,,,,,,,,,,
5H,72,71.8,74,,,,,,,,72.6
5E,76,73,72.8,,,,,,,,73.9
